Area,Perimeter,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
35412,675.129,35693,212.3392539,0.795918367,0.992127308,0.976307876,0.931298758
35414,680.978,35729,212.3452501,0.764749071,0.991183632,0.959662852,0.895450181
35432,681.365,35757,212.399208,0.79064578,0.990910871,0.959060245,0.908689911
35437,685.657,35804,212.4141938,0.781549116,0.989749749,0.947224635,0.931489499
35438,678.412,35726,212.4171909,0.793595342,0.991938644,0.967591457,0.910957891
35438,677.413,35725,212.4171909,0.767454955,0.99196641,0.97044743,0.906101858
35442,698.883,36046,212.4291787,0.729589526,0.983243633,0.911841034,0.896827076
35442,681.165,35791,212.4291787,0.791557789,0.990248945,0.959894351,0.928631332
35450,680.993,35744,212.4531522,0.775456633,0.991774843,0.960596075,0.901003446
35454,677.189,35744,212.4651379,0.781699923,0.99188675,0.971527984,0.902063072
35467,683.515,35845,212.5040869,0.766721432,0.989454596,0.953977692,0.936358009
35473,687.235,35874,212.5220609,0.791348771,0.988821988,0.943837534,0.881650837
35481,679.09,35754,212.5460239,0.789010207,0.992364491,0.966832064,0.893418841
35499,688.485,35887,212.5999309,0.771650291,0.989188285,0.941102697,0.930335038
35507,682.142,35835,212.6238851,0.781920282,0.990846937,0.958902087,0.888775404
35510,676.975,35799,212.6328672,0.771956522,0.991927149,0.973677814,0.936083459
35511,702,36641,212.6358612,0.759074003,0.96916023,0.905521032,0.948665399
35517,678.829,35881,212.6538241,0.771622238,0.989855355,0.968557402,0.912691478
35532,676.181,35820,212.6987247,0.791640674,0.991959799,0.976570477,0.920347405
35534,684.316,35921,212.7047108,0.777617297,0.989226358,0.953543639,0.920379413
35539,690.791,35853,212.7196751,0.826104138,0.991242016,0.935883361,0.860995462
35544,683.35,35949,212.7346384,0.784462591,0.98873404,0.956510555,0.916032941
35555,697.407,36021,212.7675539,0.756087188,0.987063102,0.918624328,0.89308593
35565,682.802,35922,212.7974727,0.801428668,0.990061801,0.958612545,0.93621424
35589,687.923,35977,212.8692607,0.779998685,0.989215332,0.945030857,0.905580377
35598,694.499,36045,212.896175,0.753636075,0.987598835,0.927453647,0.86755582
35602,688.378,35941,212.9081358,0.780916868,0.990567875,0.944126734,0.884700428
35605,694.737,35968,212.9171059,0.742621754,0.989907696,0.927000559,0.867087135
35608,689.304,35997,212.9260757,0.784144462,0.989193544,0.941750475,0.885754642
35609,686.971,36002,212.9290655,0.789329018,0.98908394,0.948184461,0.925097234
35610,678.391,35888,212.9320553,0.756806155,0.992253678,0.972347904,0.908302398
35615,692.536,36004,212.9470037,0.74334196,0.989195645,0.933164276,0.913921554
35634,685.864,36006,213.0037979,0.784285243,0.989668389,0.951915555,0.905924803
35647,683.548,35993,213.0426484,0.771312965,0.99038702,0.958726687,0.911981504
35647,679.754,35927,213.0426484,0.765088427,0.992206419,0.969458687,0.902122507
35652,680.437,36002,213.057589,0.798978083,0.990278318,0.96764915,0.936612051
35672,690.775,36078,213.117341,0.779375137,0.988746605,0.939429298,0.882632526
35677,689.725,36120,213.1322764,0.76843715,0.987735327,0.942423825,0.903202572
35680,686.068,35991,213.1412371,0.804020101,0.991358951,0.952577641,0.923049804
35683,699.955,36188,213.1501975,0.787495586,0.986045098,0.915231552,0.898745712
35684,678.241,35953,213.1531842,0.768587921,0.99251801,0.97479954,0.896760232
35690,699.055,36122,213.1711035,0.754768853,0.988040529,0.917769708,0.904051721
35690,691.225,36059,213.1711035,0.752572537,0.989766771,0.938679942,0.894214261
35693,680.082,35997,213.1800626,0.779544412,0.991554852,0.969773596,0.928392867
35699,694.117,36104,213.1979796,0.758488081,0.988782406,0.93110906,0.900843008
35702,689.386,36067,213.2069376,0.783970136,0.989879946,0.944011947,0.912985311
35703,684.558,36029,213.2099235,0.76530481,0.990951733,0.957401434,0.905319999
35703,677.734,35987,213.2099235,0.785544554,0.992108261,0.976778354,0.92654092
35704,683.565,35994,213.2129093,0.766311813,0.991943102,0.960211941,0.884317963
35720,685.105,36074,213.2606774,0.775577558,0.990186838,0.956328371,0.900963087
35720,685.93,36024,213.2606774,0.793636687,0.991561181,0.954029313,0.885589828
35725,684.673,36053,213.2756028,0.765727146,0.990902283,0.957669592,0.906956028
35730,698.169,36142,213.2905271,0.786294316,0.98860052,0.921131761,0.880578625
35734,700.162,36085,213.3024657,0.766495066,0.990272967,0.915997786,0.855023198
35735,684.121,36043,213.3054503,0.750230937,0.991454651,0.959484154,0.905797477
35736,684.029,36088,213.3084348,0.752970923,0.990246065,0.959769124,0.905147292
35738,684.449,36051,213.3144038,0.799168139,0.991317855,0.958645244,0.896844141
35758,682.303,36049,213.3740838,0.745890697,0.991927654,0.965224912,0.891155421
35762,690.56,36157,213.3860178,0.791159683,0.989075421,0.942386,0.901041803
35764,674.477,36032,213.3919846,0.7745149,0.992562167,0.987919735,0.960693225
35772,693.316,36140,213.4158499,0.746416275,0.989817377,0.93517016,0.869274851
35777,685.863,36174,213.4307644,0.797170232,0.989025267,0.9557384,0.964353955
35781,688.213,36108,213.4426952,0.775706202,0.990943835,0.949328664,0.888683792
35789,685.127,36146,213.4665549,0.777075734,0.990123388,0.958114167,0.913738897
35795,695.242,36189,213.4844479,0.791907259,0.989112714,0.930593962,0.854840019
35795,684.955,36124,213.4844479,0.76801768,0.990892481,0.958756122,0.938125093
35804,683.756,36096,213.5112846,0.785347664,0.991910461,0.962363431,0.90247279
35809,681.549,36094,213.5261924,0.765149573,0.992103951,0.968741461,0.917259465
35822,691.654,36203,213.5649479,0.749539672,0.98947601,0.940983282,0.907222327
35835,687.914,36190,213.6036963,0.790885014,0.99019066,0.951588044,0.898611445
35838,689.511,36193,213.6126373,0.788931449,0.990191473,0.947264433,0.907047598
35838,684.103,36131,213.6126373,0.783549784,0.99189062,0.96230034,0.883584578
35842,679.664,36127,213.624558,0.77145932,0.992111163,0.975020092,0.920356163
35845,683.888,36169,213.633498,0.761363636,0.991042053,0.963093567,0.931695943
35853,678.636,36172,213.6573364,0.791282278,0.991181024,0.9782764,0.925034963
35864,681.39,36158,213.6901098,0.787008997,0.991869019,0.970682229,0.923708512
35872,684.086,36214,213.7139419,0.769785408,0.990556139,0.963261161,0.918994092
35901,686.097,36225,213.8003108,0.765594012,0.991055901,0.958396831,0.902677824
35901,684.781,36216,213.8003108,0.778341463,0.991302187,0.962084031,0.898220798
35915,685.086,36222,213.8419937,0.799390135,0.991524488,0.961602424,0.896097132
35923,684.665,36239,213.8658088,0.771012191,0.991280113,0.962999824,0.929924807
35932,688.727,36273,213.8925976,0.742780362,0.990599068,0.951912517,0.882045042
35954,710.093,36380,213.9580674,0.794563536,0.988290269,0.896038386,0.85018443
35955,683.377,36232,213.9610428,0.743624744,0.992354824,0.967494358,0.881934194
35955,693.613,36295,213.9610428,0.776582648,0.990632319,0.93914945,0.843481888
35967,684.169,36223,213.9967446,0.78621549,0.992932667,0.96557785,0.92441876
35969,704.8,36555,214.0026943,0.81179471,0.983969361,0.909926759,0.962873769
35972,685.989,36336,214.0116186,0.761570055,0.989982387,0.96059461,0.916565581
35975,685.086,36307,214.0205425,0.767614049,0.990855758,0.963208888,0.909318041
35977,702.354,36371,214.0264916,0.757091751,0.989167194,0.916479363,0.865859359
35978,687.586,36297,214.0294661,0.746927421,0.991211395,0.956297082,0.878861949
35996,686.723,36312,214.0829994,0.779134199,0.991297643,0.95918178,0.909661902
36000,691.429,36450,214.0948939,0.779406352,0.987654321,0.946274601,0.965705231
36006,693.059,36489,214.1127344,0.772329472,0.986763134,0.941985735,0.93342736
36013,692.489,36327,214.1335465,0.776677881,0.991356291,0.943720538,0.852376813
36022,683.433,36323,214.1603018,0.792423776,0.99171324,0.969138386,0.891015953
36029,688.635,36371,214.1811092,0.774950529,0.990596904,0.954737296,0.897430051
36032,741.973,36713,214.1900261,0.771744951,0.981450712,0.822473718,0.89706251
36036,681.481,36286,214.2019146,0.780658998,0.99311029,0.975077058,0.906974714
36044,691.115,36384,214.2256898,0.789538246,0.990655233,0.948292263,0.917139669
36059,692.057,36417,214.270261,0.791670326,0.990169426,0.946106031,0.90389085
36075,702.685,36522,214.3177934,0.755813953,0.987760802,0.918110254,0.899867309
36076,693.745,36427,214.3207638,0.759127159,0.99036429,0.941951431,0.880072647
36082,683.764,36409,214.3385855,0.786083092,0.991018704,0.969813004,0.915376424
36085,689.809,36414,214.3474958,0.75592844,0.990965013,0.952969192,0.903236845
36092,690.636,36433,214.3682851,0.769667114,0.990640354,0.950872719,0.907183277
36100,681.59,36350,214.3920417,0.769952651,0.993122421,0.976496399,0.905555936
36104,698.492,36456,214.4039191,0.755946399,0.990344525,0.929912984,0.8646426
36105,712.899,36668,214.4068883,0.742778966,0.984646013,0.892732205,0.865341907
36109,690.918,36461,214.4187649,0.771559829,0.990345849,0.950544188,0.905032184
36109,708.201,36550,214.4187649,0.768865514,0.987934337,0.904715965,0.913300894
36112,723.077,36709,214.4276718,0.792242552,0.983736958,0.86794521,0.95162134
36115,688.089,36464,214.4365784,0.784154073,0.990428916,0.958535613,0.940453281
36120,683.177,36437,214.4514219,0.763539509,0.991300052,0.972503408,0.933779471
36120,682.617,36472,214.4514219,0.760821485,0.990348761,0.974099692,0.950001616
36128,690.354,36465,214.4751694,0.776729086,0.990758261,0.952598938,0.886637572
36136,711.044,36663,214.4989142,0.775583791,0.985625835,0.898166783,0.914164374
36137,703.387,36540,214.5018821,0.781239191,0.988970991,0.917853324,0.891923251
36140,693.003,36473,214.5107856,0.764382403,0.990869959,0.945644243,0.906998958
36144,690.759,36563,214.5226564,0.783287101,0.988540328,0.951903609,0.963626055
36147,710.044,36675,214.531559,0.786146151,0.985603272,0.900972633,0.887608978
36152,694.2,36582,214.546396,0.761575732,0.988245585,0.942698842,0.861855453
36154,679.696,36386,214.5523304,0.784285652,0.993623921,0.983414912,0.913112611
36154,691.479,36497,214.5523304,0.779181034,0.990601967,0.950185125,0.924566219
36156,687.239,36461,214.5582648,0.762736536,0.991634898,0.961999059,0.898230206
36156,683.782,36404,214.5582648,0.780401468,0.993187562,0.971750815,0.897809167
36166,684.301,36460,214.5879339,0.787347063,0.991936369,0.970545706,0.899478584
36166,693.373,36553,214.5879339,0.775428816,0.989412634,0.94531487,0.946030099
36169,685.632,36452,214.5968338,0.79151348,0.992236366,0.966861368,0.899940941
36186,685.681,36484,214.6472599,0.796434467,0.991832036,0.967177561,0.905687343
36210,690.479,36567,214.7184294,0.761338071,0.990237099,0.954415403,0.908591116
36236,714.592,36704,214.7955031,0.776097665,0.987249346,0.891730899,0.91443778
36244,701.396,36667,214.8192125,0.745485211,0.988463741,0.925804774,0.904378922
36246,684.492,36557,214.8251394,0.78746008,0.991492737,0.972149813,0.900483711
36253,698.598,36730,214.8458825,0.788142963,0.987013341,0.933467365,0.931985591
36253,681.763,36493,214.8458825,0.782157497,0.993423396,0.980137395,0.905330777
36257,690.403,36639,214.8577347,0.788744344,0.989573951,0.955864628,0.968733066
36261,701.08,36685,214.8695863,0.766633544,0.988442143,0.927074178,0.924333996
36265,684.137,36514,214.8814373,0.749834588,0.993180698,0.973669101,0.891819117
36272,724.509,36736,214.9021749,0.780647383,0.987369338,0.868347978,0.884838658
36278,689.943,36580,214.9199484,0.746153846,0.991744122,0.957694019,0.871715243
36299,693.838,36649,214.982144,0.738339808,0.990449944,0.947519948,0.882009065
36301,713.642,36793,214.9880664,0.767982567,0.986627891,0.895710468,0.928622882
36311,689.155,36606,215.0176763,0.783138507,0.991941212,0.960758534,0.895343024
36325,690.58,36623,215.0591232,0.738868661,0.991863037,0.957166508,0.873619747
36331,692.777,36684,215.0768837,0.783840345,0.990377276,0.95126232,0.915031973
36336,685.99,36612,215.091683,0.764003364,0.992461488,0.97031202,0.903231687
36340,683.845,36609,215.1035217,0.803271441,0.99265208,0.976516161,0.912204987
36343,697.705,36737,215.1124003,0.786270607,0.989275118,0.938181722,0.883745687
36345,682.374,36613,215.1183192,0.784142395,0.992680196,0.980865807,0.932109658
36349,686.851,36645,215.1301564,0.740878888,0.9919225,0.968227162,0.949718792
36361,685.038,36669,215.1656643,0.789426835,0.991600535,0.97368024,0.916414612
36365,690.321,36680,215.1774989,0.784303153,0.991412214,0.958939671,0.899793794
36369,689.67,36716,215.1893329,0.76844574,0.990549079,0.960856548,0.908563911
36373,689.957,36684,215.2011663,0.783900862,0.99152219,0.960162934,0.880242599
36384,689.513,36749,215.2337046,0.755199469,0.990067757,0.961690641,0.898792902
36393,681.994,36655,215.2603232,0.782864027,0.992852271,0.983256019,0.920579435
36396,689.842,36785,215.2691954,0.798665818,0.989425037,0.961090437,0.928817074
36405,691.958,36738,215.2958096,0.794868996,0.990935816,0.955457623,0.910258283
36411,696.862,36825,215.3135506,0.770374915,0.988757637,0.942212593,0.90783642
36421,687.46,36706,215.3431157,0.790369133,0.992235602,0.96842694,0.902152099
36421,692.256,36776,215.3431157,0.794784506,0.990346965,0.955054758,0.902136555
36426,696.301,36779,215.3578967,0.742539139,0.990402132,0.944120243,0.889889914
36439,689.312,36736,215.3963226,0.799276157,0.991915287,0.963706162,0.907653743
36443,703.908,36837,215.4081445,0.767625066,0.989304232,0.924255797,0.937978786
36453,687.95,36717,215.4376966,0.7583316,0.99280987,0.967897548,0.898485624
36461,694.029,36805,215.4613354,0.758987489,0.990653444,0.951224887,0.888276263
36461,695.283,36845,215.4613354,0.775848495,0.989577962,0.947796756,0.899142169
36463,695.433,36818,215.4672447,0.785671192,0.990357977,0.947439902,0.898886427
36469,692.125,36766,215.4849715,0.765560384,0.991921884,0.956675486,0.895024541
36473,690.992,36858,215.4967886,0.785531218,0.989554506,0.9599206,0.926323169
36474,690.09,36817,215.4997428,0.771511972,0.990683652,0.962458006,0.921550881
36481,689.428,36781,215.5204209,0.781345042,0.991843615,0.964492297,0.934533214
36496,698.972,36927,215.5647244,0.771487761,0.988328323,0.938718927,0.987302969
36518,691.304,36855,215.6296865,0.800833333,0.990856058,0.960237602,0.925984054
36520,692.007,36852,215.6355912,0.796892729,0.990990991,0.958340093,0.924158319
36527,691.877,36865,215.6562562,0.765283889,0.990831412,0.958884021,0.904923466
36532,697.29,36893,215.6710158,0.812147081,0.990214946,0.944183571,0.884635018
36536,687.345,36879,215.6828227,0.784775324,0.990699314,0.971809873,0.9315073
36540,710.343,37058,215.694629,0.751635331,0.986021912,0.910001686,0.902054173
36549,694.092,36884,215.7211907,0.775592055,0.990917471,0.953347617,0.899646177
36553,691.653,36884,215.7329949,0.777591048,0.991025919,0.960188191,0.932897117
36554,698.178,36868,215.7359458,0.789980982,0.991483129,0.942350471,0.871714886
36565,691.737,36892,215.7684035,0.752056767,0.99113629,0.960270151,0.890560792
36566,694.803,36883,215.771354,0.778596372,0.991405254,0.951839994,0.879948439
36568,691.529,36883,215.7772548,0.789669172,0.99145948,0.960926737,0.893886633
36576,687.61,36883,215.8008563,0.781037796,0.991676382,0.972124088,0.93762711
36587,705.861,36985,215.8333042,0.751705293,0.989238881,0.922780249,0.8685907
36589,698.326,37011,215.8392033,0.779351623,0.988597984,0.942852985,0.894216462
36592,698.499,36953,215.8480517,0.779083631,0.990230834,0.94246327,0.900071321
36594,688.123,36890,215.8539504,0.763138138,0.991976145,0.971152874,0.915698314
36598,691.778,36971,215.8657473,0.774790414,0.989911011,0.961022872,0.890907053
36600,693.853,36908,215.8716455,0.770283069,0.991654926,0.955335703,0.896273256
36601,692.969,36924,215.8745946,0.787219856,0.991252302,0.957800813,0.872706379
36606,700.229,36991,215.8893392,0.780012785,0.989592063,0.93817089,0.8744453
36609,688.123,36943,215.8981855,0.764088329,0.990959045,0.971550953,0.962230792
36613,697.658,36993,215.90998,0.757030022,0.989727786,0.945279027,0.926452655
36620,688.188,36899,215.9306188,0.788697207,0.992438819,0.971659303,0.914201563
36629,686.542,36913,215.9571515,0.78407826,0.992306234,0.976563987,0.933479499
36648,728.404,37297,216.0131543,0.76033195,0.982599137,0.867991553,0.882688828
36655,697.963,37023,216.0337833,0.778799983,0.990060233,0.945536474,0.896320768
36661,689.743,36979,216.0514637,0.785200257,0.991400525,0.968366078,0.941975236
36663,698.145,37092,216.0573568,0.772259084,0.988434164,0.94524981,0.920536257
36677,690.331,36981,216.0986043,0.777664695,0.991779562,0.967139045,0.902737392
36677,687.082,36958,216.0986043,0.777664695,0.992396775,0.976307278,0.915370611
36701,719.886,37415,216.169296,0.760201334,0.980916745,0.889939137,0.922161509
36705,698.444,37077,216.1810757,0.771761985,0.989966826,0.945522593,0.875210458
36707,697.665,37074,216.1869653,0.786202317,0.990100879,0.947686914,0.884638662
36711,701.528,37042,216.198744,0.755152837,0.991064197,0.937380812,0.884039034
36730,692.349,37038,216.2546843,0.766677799,0.991684216,0.962898819,0.91645742
36733,696.714,37081,216.2635156,0.770536164,0.99061514,0.950948916,0.919454897
36736,695.806,37023,216.2723466,0.750786838,0.992248062,0.953510306,0.871413769
36738,690.192,37032,216.2782338,0.746661789,0.99206092,0.969137797,0.908988528
36740,708.732,37128,216.2841207,0.753548281,0.989549666,0.919146911,0.903022185
36741,692.928,37052,216.2870641,0.752642576,0.991606391,0.961578214,0.906425378
36746,701.775,37125,216.3017806,0.759230563,0.989791246,0.937614142,0.886587745
36768,699.477,37178,216.3665214,0.781732364,0.988971973,0.944350019,0.885488793
36775,691.274,37039,216.3871167,0.755179991,0.992872378,0.967079328,0.884155016
